,Date,Tweet,Sentiment_Score
18831,2016-04-25,'Good read: a look at #SelfDrivingCar tech and its benefits and impacts - #IoT #AI $TSLA $GOOGL https://t.co/AZQj4SH9ax',5.0
18832,2016-04-25,"'$FB everyone knows this is heading higher, mobile advertisement is a threat to $goog $googl. Fb clear winner.  Revenue doubles, +120 soon'",3.0
18833,2016-04-25,'The large caps that #hedgefunds are buying up $SYF $MSFT $GOOGL $MCD $DAL $GPN $TSN $CVX $DFS $RTN $WFC #finance  https://t.co/AZyxzvaTat',0.0
18834,2016-04-25,'Unusual Put Activity https://t.co/XhEzRxLRm5             $NKE $GOOGL $SFT $SLB $DLZ $AAL $CD $VZ $QQQ $DAL $XLF $G $SLV $PG $GDX',0.0
18835,2016-04-25,'Weekend Overview and Analysis 04/24/16 {Video} https://t.co/xuszSAzN7Z $AAPL $AMZN $FB $GOOGL $NFLX #stocks',0.0
18836,2016-04-25,"'$GOOGL $MSFT:\r\rAsian Stocks Slide as Japan Retreats, Investors Await Fed, BOJ:\r\rhttps://t.co/otMhaT1YGm'",-1.0
18837,2016-04-25,"'$GOOGL $MSFT:\r\rJapan Stocks Swing as Insurers, Carmakers Gain, Oil Stocks Drop:\r\rhttps://t.co/Xy7oWqT6Y8'",1.0
18838,2016-04-25,'RT @scalpthatstock: Stock Market Recap 4-24-16 \r  https://t.co/epTfFqUmKo\r  $SPY $IWM $USO $SLV $GOOGL $NFLX https://t.co/isnpy05Fr4',0.0
18839,2016-04-25,'Stock Market Recap 4-24-16 \r  https://t.co/epTfFqUmKo\r  $SPY $IWM $USO $SLV $GOOGL $NFLX https://t.co/isnpy05Fr4',0.0
18840,2016-04-25,"'$AAPL, $GS, $BABA, $FB, $GOOGL, $AMZN, $CVX, $XOM and more take advantage our 50% discount expires midnight tonight https://t.co/FISrlW7mrN'",5.0
18841,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18842,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18843,2016-04-24,"'RT @smtraderCA: ""A Perfect Storm For The Market?"" $SPY $QQQ $IWM $ES_F $AAPL $FB $AMZN $TWTR $GOOGL $TSLA $NFLX   https://t.co/MPR9tnDaNv'",3.0
18844,2016-04-24,"'RT @smtraderCA: ""A Perfect Storm For The Market?"" $SPY $QQQ $IWM $ES_F $AAPL $FB $AMZN $TWTR $GOOGL $TSLA $NFLX   https://t.co/MPR9tnDaNv'",3.0
18845,2016-04-24,"'RT @smtraderCA: ""A Perfect Storm For The Market?"" $SPY $QQQ $IWM $ES_F $AAPL $FB $AMZN $TWTR $GOOGL $TSLA $NFLX   https://t.co/MPR9tnDaNv'",3.0
18846,2016-04-24,'RT @DrivingTheDay: Webcast REPLAY Google Alphabet Q1 2016 Earnings https://t.co/TD9tdRO6sD $GOOG $GOOGL #Alphabet #investor',0.0
18847,2016-04-24,"""RT @IBM_NEWS: Cloud Industry Update - April 2016: Emergence Of The 'Cloud Fource' https://t.co/ZE9txQHAol $IBM $AMZN $GOOG $GOOGL $MSFT""",0.0
18848,2016-04-24,'RT @DrivingTheDay: Webcast REPLAY Google Alphabet Q1 2016 Earnings https://t.co/TD9tdRO6sD $GOOG $GOOGL #Alphabet #investor',0.0
18849,2016-04-24,'$GOOG $GOOGL:\r\r3 Things Investors Must Know About Alphabet Inc.\xd5s Android N:\r\rhttps://t.co/K6LFdNowaP',0.0
18850,2016-04-24,"'RT @smtraderCA: ""A Perfect Storm For The Market?"" $SPY $QQQ $IWM $ES_F $AAPL $FB $AMZN $TWTR $GOOGL $TSLA $NFLX   https://t.co/MPR9tnDaNv'",3.0
18851,2016-04-24,"'RT @smtraderCA: ""A Perfect Storm For The Market?"" $SPY $QQQ $IWM $ES_F $AAPL $FB $AMZN $TWTR $GOOGL $TSLA $NFLX   https://t.co/MPR9tnDaNv'",3.0
18852,2016-04-24,'RT @DrivingTheDay: Webcast REPLAY Google Alphabet Q1 2016 Earnings https://t.co/TD9tdRO6sD $GOOG $GOOGL #Alphabet #investor',0.0
18853,2016-04-24,"'RT @DomainMondo: Alphabet $GOOG Q1 2016 Earnings Call, April 21 Webcast REPLAY https://t.co/NwSYtKQ1VW $GOOG $GOOGL #Google #investors #inv\xc9'",0.0
18854,2016-04-24,"'""A Perfect Storm For The Market?"" $SPY $QQQ $IWM $ES_F $AAPL $FB $AMZN $TWTR $GOOGL $TSLA $NFLX   https://t.co/MPR9tnDaNv'",3.0
18855,2016-04-24,'$FB $GOOG $GOOGL $YHOO very bullish sentiments growing gong to ER https://t.co/5UJvw8nBYk',1.0
18856,2016-04-24,'$SPY $IWM $USO $SLV $AAPL $NFLX $GOOGL Must see. https://t.co/dx81stWxK2',0.0
18857,2016-04-24,'Unusual Put Activity https://t.co/XhEzRxLRm5            $NKE $GOOGL $SFT $SLB $DLZ $AAL $CD $VZ $QQQ $DAL $XLF $G $SLV $PG $GDX',0.0
18858,2016-04-24,'Here are the large caps that hedge funds are buying up https://t.co/UJxlx0bQTm $SYF $MSFT $GOOGL $MCD',0.0
18859,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18860,2016-04-24,'#EU SHAME ON YOU FYI $GOOGL V $AAPL WHAAAA _ https://t.co/602GfKIxEh',-2.0
18861,2016-04-24,'Here are the large caps that hedge funds are bu... $SYF $MSFT $GOOGL $MCD $DAL $GPN $TSN $CVX $DFS $RTN $WFC https://t.co/Qhk6RpwTbe',0.0
18862,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18863,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18864,2016-04-24,'Here are the large caps that hedge funds are bu... $SYF $MSFT $GOOGL $MCD $DAL $GPN $TSN $CVX $DFS $RTN $WFC https://t.co/hAAUpXcx6D',0.0
18865,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18866,2016-04-24,'Here are the large caps that hedge funds are buying up$SYF $MSFT $GOOGL $MCD https://t.co/iehgoeDWGq https://t.co/RnE8Lzm8pt',0.0
18867,2016-04-24,'Here are the large caps that hedge funds are buying up https://t.co/HTIx5x2Wgy $SYF $MSFT $GOOGL $MCD',0.0
18868,2016-04-24,'Here are the large caps that hedge funds are buying up https://t.co/6T17G7ZByi $SYF $MSFT $GOOGL $MCD',0.0
18869,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18870,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18871,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18872,2016-04-24,'RT @DailyStockPlays: Unusual Put Activity https://t.co/XhEzRxLRm5           $NKE $GOOGL $SFT $SLB $DLZ $AAL $CD $VZ $QQQ $DAL $XLF $G $SLV\xc9',0.0
18873,2016-04-24,'Ask me how to get my alerts via private twitter feed. We trade $SPY $UVXY $IWM $QQQ $GDX $FB $AAPL $TSLA $NFLX $AMZN $PCLN $USO $GOOGL $BBRY',0.0
18874,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18875,2016-04-24,'$GOOGL $TSN $VIAB options have the largest change in price. Free options screener. https://t.co/YRdUp0plr2',1.0
18876,2016-04-24,'RT @Scrubs2Equities: $FB not a very convincing look going into ER Ad spend is contracting as warned by $GOOGL so buyers beware https://t.co\xc9',-2.0
18877,2016-04-24,'$FB not a very convincing look going into ER Ad spend is contracting as warned by $GOOGL so buyers beware https://t.co/Dll8WAcp8O',-2.0
18878,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18879,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18880,2016-04-24,'$googL $aaPl $vZ $t $tmUs https://t.co/0yzL68ge89',0.0
18881,2016-04-24,"""$GOOGL: Wall Street analysts bullish on GOOGL's earnings growth: https://t.co/qqTKMKczKv""",2.0
18882,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18883,2016-04-24,'Unusual Put Activity https://t.co/XhEzRxLRm5           $NKE $GOOGL $SFT $SLB $DLZ $AAL $CD $VZ $QQQ $DAL $XLF $G $SLV $PG $GDX',0.0
18884,2016-04-24,'$GOOG $GOOGL:\r\rSigns of Progress at Alphabet\xd5s Moonshots:\r\rhttps://t.co/vqU4Rm2EYr',2.0
18885,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18886,2016-04-24,'RT @johnscharts: Too soon for me to do anything with $GOOGL I would like to see some consolidation first',2.0
18887,2016-04-24,'$AMZN though AWS remains there cash cow $MSFT $GOOGL taking market share will play ER with 2 STD Dev wide strangle https://t.co/4Vmzxv1tcG',1.0
18888,2016-04-24,'LMAO $FB $AMZN $NFLX $GOOGL...im one of them!  https://t.co/2MWDQcIVPu',4.0
18889,2016-04-24,"'Unicorns and large ecommerce companies cut spend like crazy = decreasing ad spend, estimates are rosy, $googl weakness shows less spend too'",-3.0
18890,2016-04-24,"'Setting my alerts on all of these! Important ones $MCD, $AAPL, $MSFT, $V, $GOOGL, $VIX, $Tick, A/D https://t.co/gbskFJvzca'",2.0
18891,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18892,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18893,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18894,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18895,2016-04-24,"""$SPY Everyone thinks they're a contrarian https://t.co/4imWQXknQR $SPX $DIA $DJIA #finance $QQQ #stocks #stockmarket $GOOG $GOOGL $NFLX $CMG""",0.0
18896,2016-04-24,'@GangLeader $GOOGL 704 better',2.0
18897,2016-04-24,'$GOOGL: Analyst action by Oppenheimer on Alphabet: https://t.co/hyH31cySti https://t.co/13iqgFhl09',0.0
18898,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18899,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18900,2016-04-24,"'RT @GoldnParachute: See my new article ""Why I\'m bullish but shouldn\'t be!""\r$TQQQ $LC $FB $GOOGL $ZNGA $ONDK $FEYE $GRUB $BABA $CRCM\r\rhttps:\xc9'",0.0
18901,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18902,2016-04-24,'Too soon for me to do anything with $GOOGL I would like to see some consolidation first',2.0
18903,2016-04-24,"'See my new article ""Why I\'m bullish but shouldn\'t be!""\r$TQQQ $LC $FB $GOOGL $ZNGA $ONDK $FEYE $GRUB $BABA $CRCM\r\rhttps://t.co/GlHhC3HgkQ'",0.0
18904,2016-04-24,"'$FB Mobile advertisement is a threat to $GOOG, $GOOGL, $YHOO. FB will gain significantly, revenue will double in next 12months.120+ after ER'",0.0
18905,2016-04-24,'Then we decided to play $GOOG $GOOGL we played them both the same. $GOOG called a pop/short at $735-$740 it hit $736 https://t.co/abJSJ30cCk',0.0
18906,2016-04-24,"""@tinaloehmann19 Hi Tina! I didn't buy $GOOGL If one of the patterns I am watching breaks out I will probably jump in :)""",2.0
18907,2016-04-24,'How is #Alphabet Holding Up in the Current Climate? $GOOG $GOOGL Also $MSFT $YHOO $FB https://t.co/le1u0V7Uxc',0.0
18908,2016-04-24,"'@sssvenky Agree $AAPL might run, tho last short interest report both AAPL &amp; $GOOGL had fairly similar SI. Both ~70-75% bullish sentiment.'",2.0
18909,2016-04-24,'RT @SJD10304: When you bull flag your way to a double top you leave yourself an ascending triangle. Something for everyone. $GOOGL https://\xc9',1.0
18910,2016-04-24,'When you bull flag your way to a double top you leave yourself an ascending triangle. Something for everyone. $GOOGL https://t.co/0ikaTQZBSr',1.0
18911,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18912,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18913,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18914,2016-04-24,'SAFT Open\rSee Here ---&gt; https://t.co/Lq9uiiBH7l\r\r$SAFT $GOOGL $IEP #share',1.0
18915,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18916,2016-04-24,'RT @koqoo: The #Internet every 60 seconds:\r\xa5 701k $FB logins\r\xa5 347k $TWTR tweets\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 $325k $AAP\xc9',0.0
18917,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18918,2016-04-24,"""$AAPL I won't be surprised if they beat and this runs to 120 or more. Just saying. Everyone leaning short this name too - opposite of $GOOGL""",3.0
18919,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18920,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18921,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18922,2016-04-24,"'$GOOGL SpinningTop Doji,holding lower T/L for now. OI points to 760/770 if buyers step in.Else potential to see 700 https://t.co/Y3UuApognS'",0.0
18923,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18924,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18925,2016-04-24,"'RT @StockTwits: If you could put a meme on last week\xd5s earnings, this might be it: https://t.co/gdpT3Wsq8z\r\r$MSFT $GOOGL $SBUX'",0.0
18926,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18927,2016-04-24,'RT @TV_TradingIdeas: rain on your parade $GOOGL https://t.co/zTyEbkSxUw',0.0
18928,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18929,2016-04-24,"'Apple, Alphabet Cut Lobbying Spending While Facebook Pumps It Up: Report https://t.co/91vFJk69qd  $GOOGL $APPL $FB $YHOO $CMCSA $AMZN'",-3.0
18930,2016-04-24,"'StockTwits: If you could put a meme on last week\xd5s earnings, this might be it: https://t.co/GEb0PPK3aw\r\r$MSFT $GOOGL $SBUX'",0.0
18931,2016-04-24,'RT @WallStChatter: $GOOGL ratings https://t.co/Nkapvu1aHJ',0.0
18932,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18933,2016-04-24,'rain on your parade $GOOGL https://t.co/zTyEbkSxUw',0.0
18934,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18935,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18936,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18937,2016-04-24,"'$GOOGL Stocks end mixed; GOOGL, MSFT pounded .More at https://t.co/ormkrZhjDc'",0.0
18938,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18939,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18940,2016-04-24,"'$GOOG $GOOGL:\r\rFast Money Traders Review Tech Sector, Recent Earnings:\r\rhttps://t.co/4u1EVoiwy1'",0.0
18941,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18942,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18943,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18944,2016-04-24,"""The weekly chart's of $GOOGL and $MSFT demonstrate failures at critical (and obvious) resistance - the hallmark of trendless environments.""",-2.0
18945,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18946,2016-04-24,"'RT @StockTwits: If you could put a meme on last week\xd5s earnings, this might be it: https://t.co/gdpT3Wsq8z\r\r$MSFT $GOOGL $SBUX'",0.0
18947,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18948,2016-04-24,"'RT @StockTwits: If you could put a meme on last week\xd5s earnings, this might be it: https://t.co/gdpT3Wsq8z\r\r$MSFT $GOOGL $SBUX'",0.0
18949,2016-04-24,'$GOOGL: Analyst action by Macquarie on Alphabet: https://t.co/qJtbvnuSNh https://t.co/RH8bARmjwR',0.0
18950,2016-04-24,"'Fast Money Traders Review Tech Sector, Recent Earnings $FB $GOOG $GOOGL  https://t.co/b4pL2zLElj'",0.0
18951,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18952,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18953,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18954,2016-04-24,"'RT @StockTwits: If you could put a meme on last week\xd5s earnings, this might be it: https://t.co/gdpT3Wsq8z\r\r$MSFT $GOOGL $SBUX'",0.0
18955,2016-04-24,"'RT @StockTwits: If you could put a meme on last week\xd5s earnings, this might be it: https://t.co/gdpT3Wsq8z\r\r$MSFT $GOOGL $SBUX'",0.0
18956,2016-04-24,"'RT @StockTwits: If you could put a meme on last week\xd5s earnings, this might be it: https://t.co/gdpT3Wsq8z\r\r$MSFT $GOOGL $SBUX'",0.0
18957,2016-04-24,"'RT @StockTwits: If you could put a meme on last week\xd5s earnings, this might be it: https://t.co/gdpT3Wsq8z\r\r$MSFT $GOOGL $SBUX'",0.0
18958,2016-04-24,"'RT @StockTwits: If you could put a meme on last week\xd5s earnings, this might be it: https://t.co/gdpT3Wsq8z\r\r$MSFT $GOOGL $SBUX'",0.0
18959,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18960,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18961,2016-04-24,'RT @koqoo: The #Internet every 60 seconds:\r\xa5 701k $FB logins\r\xa5 347k $TWTR tweets\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 $325k $AAP\xc9',0.0
18962,2016-04-24,'RT @koqoo: The #Internet every 60 seconds:\r\xa5 701k $FB logins\r\xa5 347k $TWTR tweets\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 $325k $AAP\xc9',0.0
18963,2016-04-24,"'If you could put a meme on last week\xd5s earnings, this might be it: https://t.co/gdpT3Wsq8z\r\r$MSFT $GOOGL $SBUX'",0.0
18964,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18965,2016-04-24,'RT @koqoo: The #Internet every 60 seconds:\r\xa5 701k $FB logins\r\xa5 347k $TWTR tweets\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 $325k $AAP\xc9',0.0
18966,2016-04-24,'RT @koqoo: The #Internet every 60 seconds:\r\xa5 701k $FB logins\r\xa5 347k $TWTR tweets\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 $325k $AAP\xc9',0.0
18967,2016-04-24,'RT @StockTwits: The Internet every 60 seconds\r\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 347k $TWTR tweets\r\xa5 701k $FB logins\r\rhttps:/\xc9',-2.0
18968,2016-04-24,'RT @koqoo: The #Internet every 60 seconds:\r\xa5 701k $FB logins\r\xa5 347k $TWTR tweets\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 $325k $AAP\xc9',0.0
18969,2016-04-24,'RT @koqoo: The #Internet every 60 seconds:\r\xa5 701k $FB logins\r\xa5 347k $TWTR tweets\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 $325k $AAP\xc9',0.0
18970,2016-04-24,'The #Internet every 60 seconds:\r\xa5 701k $FB logins\r\xa5 347k $TWTR tweets\r\xa5 2.4 mln $GOOGL searches\r\xa5 $203k $AMZN sales\r\xa5 $325k $AAPL revenue',0.0
18971,2016-04-24,'Google $GOOGL Preps New Corporate Incubator https://t.co/mN9Ve869hL',0.0
18972,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
18973,2016-04-24,'RT @NorthmanTrader: No Bull: The Evidence\rhttps://t.co/Md2SNpjdwd\r$SPX $MSFT $GOOGL $AAPL $NFLX $AMZN $FB $DIS $V $BAC $GS $WMT $SBUX https\xc9',-1.0
18974,2016-04-24,'Unusual Put Activity https://t.co/XhEzRxLRm5          $NKE $GOOGL $SFT $SLB $DLZ $AAL $CD $VZ $QQQ $DAL $XLF $G $SLV $PG $GDX',0.0
18975,2016-04-24,'RT @StockTwits: The growth of smartphones. On one graph.\r\rA great share via: https://t.co/2hAJlarjSM\r\r$AAPL $GOOGL $MSFT https://t.co/BAwQR\xc9',6.0
